CMDLINE /usr/bin/python3 videoToText.py
MEM 876.957031 1715774539.2408
MEM 839.609375 1715774539.3450
MEM 839.609375 1715774539.4453
MEM 839.609375 1715774539.5459
MEM 839.609375 1715774539.6570
MEM 839.609375 1715774539.7587
MEM 839.609375 1715774539.8590
MEM 839.609375 1715774539.9594
MEM 853.359375 1715774540.0597
MEM 895.484375 1715774540.1600
MEM 895.484375 1715774540.2603
MEM 895.484375 1715774540.3606
MEM 848.812500 1715774540.4609
MEM 848.812500 1715774540.5612
MEM 848.812500 1715774540.6615
MEM 848.812500 1715774540.7619
MEM 848.812500 1715774540.8622
MEM 848.812500 1715774540.9625
MEM 848.812500 1715774541.0629
MEM 848.812500 1715774541.1632
MEM 848.812500 1715774541.2635
MEM 848.812500 1715774541.3665
MEM 876.937500 1715774541.4668
MEM 839.664062 1715774541.5672
MEM 839.664062 1715774541.6675
MEM 839.664062 1715774541.7678
MEM 839.664062 1715774541.8681
MEM 839.664062 1715774541.9787
MEM 858.039062 1715774542.0790
MEM 876.914062 1715774542.1792
MEM 895.664062 1715774542.2795
MEM 895.664062 1715774542.3798
MEM 895.664062 1715774542.4805
MEM 852.054688 1715774542.5808
MEM 852.054688 1715774542.6811
MEM 852.054688 1715774542.7827
MEM 856.554688 1715774542.8947
MEM 876.929688 1715774542.9950
MEM 876.929688 1715774543.0953
MEM 839.582031 1715774543.1956
MEM 839.582031 1715774543.2959
MEM 839.582031 1715774543.4027
MEM 839.582031 1715774543.5030
MEM 876.957031 1715774543.6034
MEM 839.578125 1715774543.7214
MEM 839.578125 1715774543.8217
MEM 839.578125 1715774543.9285
MEM 839.578125 1715774544.0288
MEM 839.578125 1715774544.1291
MEM 839.578125 1715774544.2347
MEM 839.578125 1715774544.3351
MEM 876.953125 1715774544.4587
MEM 895.578125 1715774544.5590
MEM 895.578125 1715774544.6680
MEM 895.578125 1715774544.7683
MEM 895.578125 1715774544.8787
MEM 895.578125 1715774544.9790
MEM 895.578125 1715774545.0793
MEM 858.269531 1715774545.1796
MEM 829.894531 1715774545.2799
MEM 830.644531 1715774545.3894
MEM 839.269531 1715774545.4897
MEM 839.269531 1715774545.5901
MEM 839.269531 1715774545.6904
MEM 858.144531 1715774545.7929
MEM 876.769531 1715774545.8932
MEM 876.769531 1715774546.0012
MEM 895.644531 1715774546.1027
MEM 895.644531 1715774546.2030
MEM 829.886719 1715774546.3033
MEM 829.886719 1715774546.4039
MEM 829.886719 1715774546.5042
MEM 829.886719 1715774546.6046
MEM 858.136719 1715774546.7050
MEM 876.761719 1715774546.8054
MEM 895.511719 1715774546.9057
MEM 895.511719 1715774547.0060
MEM 895.511719 1715774547.1063
MEM 848.859375 1715774547.2066
MEM 848.859375 1715774547.3069
MEM 848.859375 1715774547.4072
MEM 848.859375 1715774547.5075
MEM 858.109375 1715774547.6187
MEM 876.859375 1715774547.7193
MEM 895.609375 1715774547.8196
MEM 895.609375 1715774547.9345
MEM 895.609375 1715774548.0379
MEM 820.804688 1715774548.1382
MEM 820.804688 1715774548.2386
MEM 823.304688 1715774548.3389
MEM 829.929688 1715774548.4404
MEM 829.929688 1715774548.5408
MEM 872.679688 1715774548.6427
MEM 895.679688 1715774548.7430
MEM 895.679688 1715774548.8433
MEM 820.898438 1715774548.9435
MEM 820.898438 1715774549.0439
MEM 829.898438 1715774549.1442
MEM 829.898438 1715774549.2445
MEM 839.398438 1715774549.3448
MEM 876.773438 1715774549.4451
MEM 895.648438 1715774549.5454
MEM 895.648438 1715774549.6457
MEM 895.648438 1715774549.7464
MEM 895.648438 1715774549.8471
MEM 895.648438 1715774549.9474
MEM 820.804688 1715774550.0547
MEM 820.804688 1715774550.1551
MEM 827.679688 1715774550.2554
MEM 827.679688 1715774550.3557
MEM 827.679688 1715774550.4560
MEM 827.679688 1715774550.5563
MEM 827.679688 1715774550.6587
MEM 827.679688 1715774550.7590
MEM 827.679688 1715774550.8593
MEM 827.679688 1715774550.9596
MEM 828.054688 1715774551.0599
MEM 828.054688 1715774551.1602
MEM 828.054688 1715774551.2605
MEM 877.179688 1715774551.3667
MEM 833.660156 1715774551.4707
MEM 833.660156 1715774551.5710
MEM 833.660156 1715774551.6726
MEM 833.660156 1715774551.7730
MEM 833.660156 1715774551.8733
MEM 858.535156 1715774551.9759
MEM 877.160156 1715774552.0762
MEM 895.910156 1715774552.1765
MEM 895.910156 1715774552.2768
MEM 895.910156 1715774552.3772
MEM 821.089844 1715774552.4775
MEM 830.214844 1715774552.5778
MEM 830.214844 1715774552.6781
MEM 858.339844 1715774552.7787
MEM 895.839844 1715774552.8791
MEM 849.183594 1715774552.9947
MEM 849.183594 1715774553.1027
MEM 849.183594 1715774553.2030
MEM 849.183594 1715774553.3033
MEM 849.183594 1715774553.4036
MEM 849.183594 1715774553.5039
MEM 877.183594 1715774553.6045
MEM 895.933594 1715774553.7054
MEM 821.085938 1715774553.8058
MEM 830.210938 1715774553.9061
MEM 830.210938 1715774554.0065
MEM 833.335938 1715774554.1067
MEM 876.960938 1715774554.2070
MEM 895.960938 1715774554.3073
MEM 895.960938 1715774554.4076
MEM 895.960938 1715774554.5079
MEM 821.144531 1715774554.6082
MEM 830.394531 1715774554.7085
MEM 830.394531 1715774554.8088
MEM 830.394531 1715774554.9091
MEM 877.144531 1715774555.0095
MEM 896.019531 1715774555.1099
MEM 896.019531 1715774555.2137
MEM 836.804688 1715774555.3144
MEM 836.804688 1715774555.4150
MEM 836.804688 1715774555.5153
MEM 836.804688 1715774555.6156
MEM 858.429688 1715774555.7161
MEM 895.929688 1715774555.8264
MEM 895.929688 1715774555.9307
MEM 895.929688 1715774556.0309
MEM 852.375000 1715774556.1313
MEM 852.375000 1715774556.2316
MEM 852.375000 1715774556.3398
MEM 852.375000 1715774556.4401
MEM 877.250000 1715774556.5589
MEM 896.000000 1715774556.6592
MEM 821.125000 1715774556.7596
MEM 821.125000 1715774556.8609
MEM 821.125000 1715774556.9612
MEM 830.250000 1715774557.0615
MEM 830.250000 1715774557.1618
MEM 877.125000 1715774557.2748
MEM 895.875000 1715774557.3753
MEM 895.875000 1715774557.4755
MEM 836.714844 1715774557.5758
MEM 836.714844 1715774557.6761
MEM 836.714844 1715774557.7765
MEM 836.714844 1715774557.8768
MEM 836.714844 1715774557.9771
MEM 877.089844 1715774558.0776
MEM 895.839844 1715774558.1781
MEM 830.320312 1715774558.2785
MEM 830.320312 1715774558.3787
MEM 830.320312 1715774558.4790
MEM 830.320312 1715774558.5793
MEM 858.445312 1715774558.6798
MEM 877.070312 1715774558.7801
MEM 895.945312 1715774558.8876
MEM 895.945312 1715774558.9987
MEM 821.105469 1715774559.0990
MEM 821.105469 1715774559.1993
MEM 821.105469 1715774559.2996
MEM 821.105469 1715774559.3999
MEM 821.105469 1715774559.5002
MEM 821.105469 1715774559.6005
MEM 821.105469 1715774559.7008
MEM 821.105469 1715774559.8011
MEM 821.105469 1715774559.9015
MEM 821.105469 1715774560.0018
MEM 821.105469 1715774560.1021
MEM 821.105469 1715774560.2024
MEM 821.105469 1715774560.3030
MEM 895.980469 1715774560.4033
MEM 895.980469 1715774560.5037
MEM 833.703125 1715774560.6040
MEM 833.703125 1715774560.7043
MEM 833.703125 1715774560.8046
MEM 833.703125 1715774560.9049
MEM 833.703125 1715774561.0053
MEM 833.703125 1715774561.1059
MEM 877.203125 1715774561.2121
MEM 895.828125 1715774561.3124
MEM 895.828125 1715774561.4347
MEM 895.828125 1715774561.5350
MEM 821.074219 1715774561.6354
MEM 821.074219 1715774561.7357
MEM 830.324219 1715774561.8360
MEM 830.324219 1715774561.9394
MEM 830.324219 1715774562.0397
MEM 839.574219 1715774562.1400
MEM 895.949219 1715774562.2403
MEM 839.859375 1715774562.3406
MEM 839.859375 1715774562.4409
MEM 839.859375 1715774562.5412
MEM 839.859375 1715774562.6415
MEM 839.859375 1715774562.7419
MEM 858.484375 1715774562.8423
MEM 877.109375 1715774562.9431
MEM 895.109375 1715774563.0434
MEM 895.984375 1715774563.1437
MEM 895.984375 1715774563.2458
MEM 821.140625 1715774563.3467
MEM 821.140625 1715774563.4471
MEM 830.140625 1715774563.5474
MEM 830.140625 1715774563.6477
MEM 858.390625 1715774563.7481
MEM 895.890625 1715774563.8484
MEM 895.890625 1715774563.9587
MEM 895.890625 1715774564.0590
MEM 821.039062 1715774564.1593
MEM 821.039062 1715774564.2596
MEM 830.164062 1715774564.3599
MEM 830.164062 1715774564.4602
MEM 830.164062 1715774564.5606
MEM 877.164062 1715774564.6608
MEM 895.914062 1715774564.7611
MEM 895.914062 1715774564.8614
MEM 895.914062 1715774564.9662
MEM 821.132812 1715774565.0667
MEM 830.257812 1715774565.1670
MEM 830.257812 1715774565.2673
MEM 830.257812 1715774565.3676
MEM 858.382812 1715774565.4679
MEM 877.132812 1715774565.5682
MEM 877.132812 1715774565.6685
MEM 895.882812 1715774565.7689
MEM 895.882812 1715774565.8692
MEM 895.882812 1715774565.9697
MEM 821.050781 1715774566.0747
MEM 821.050781 1715774566.1750
MEM 830.300781 1715774566.2753
MEM 830.300781 1715774566.3757
MEM 830.300781 1715774566.4760
MEM 864.425781 1715774566.5763
MEM 895.925781 1715774566.6818
MEM 895.925781 1715774566.7821
MEM 833.558594 1715774566.8824
MEM 833.558594 1715774566.9827
MEM 833.558594 1715774567.0833
MEM 833.558594 1715774567.1836
MEM 833.558594 1715774567.2839
MEM 833.558594 1715774567.3842
MEM 833.558594 1715774567.4846
MEM 858.433594 1715774567.5849
MEM 895.933594 1715774567.6852
MEM 895.933594 1715774567.7855
MEM 895.933594 1715774567.8956
MEM 825.339844 1715774567.9961
MEM 830.339844 1715774568.0964
MEM 830.339844 1715774568.1970
MEM 830.339844 1715774568.2974
MEM 830.339844 1715774568.3978
MEM 853.714844 1715774568.4981
MEM 877.214844 1715774568.6067
MEM 895.839844 1715774568.7070
MEM 895.839844 1715774568.8073
MEM 895.839844 1715774568.9076
MEM 836.644531 1715774569.0079
MEM 836.644531 1715774569.1082
MEM 836.644531 1715774569.2085
MEM 836.644531 1715774569.3107
MEM 836.644531 1715774569.4110
MEM 836.644531 1715774569.5113
MEM 836.644531 1715774569.6116
MEM 836.644531 1715774569.7169
MEM 836.644531 1715774569.8184
MEM 836.644531 1715774569.9227
MEM 836.644531 1715774570.0230
MEM 877.144531 1715774570.1236
MEM 827.429688 1715774570.2241
MEM 827.429688 1715774570.3244
MEM 827.429688 1715774570.4248
MEM 827.429688 1715774570.5250
MEM 827.429688 1715774570.6253
MEM 830.304688 1715774570.7257
MEM 830.304688 1715774570.8260
MEM 830.304688 1715774570.9263
MEM 830.304688 1715774571.0267
MEM 833.679688 1715774571.1284
MEM 876.929688 1715774571.2414
MEM 877.179688 1715774571.3444
MEM 895.804688 1715774571.4448
MEM 895.804688 1715774571.5451
MEM 895.804688 1715774571.6454
MEM 895.804688 1715774571.7457
MEM 821.046875 1715774571.8460
MEM 837.546875 1715774571.9463
MEM 877.171875 1715774572.0467
MEM 895.921875 1715774572.1470
MEM 895.921875 1715774572.2587
MEM 852.390625 1715774572.3591
MEM 852.390625 1715774572.4595
MEM 852.390625 1715774572.5599
MEM 852.390625 1715774572.6602
MEM 852.390625 1715774572.7605
MEM 877.265625 1715774572.8620
MEM 895.890625 1715774572.9624
MEM 833.578125 1715774573.0628
MEM 833.578125 1715774573.1631
MEM 833.578125 1715774573.2634
MEM 833.578125 1715774573.3637
MEM 833.578125 1715774573.4641
MEM 833.578125 1715774573.5660
MEM 858.578125 1715774573.6663
MEM 896.078125 1715774573.7667
MEM 896.078125 1715774573.8787
MEM 896.078125 1715774573.9790
MEM 896.078125 1715774574.0793
MEM 830.617188 1715774574.1799
MEM 830.617188 1715774574.2802
MEM 830.617188 1715774574.3805
MEM 830.617188 1715774574.4808
MEM 830.617188 1715774574.5811
MEM 858.492188 1715774574.6814
MEM 877.367188 1715774574.7895
MEM 877.367188 1715774574.8898
MEM 877.367188 1715774574.9901
MEM 824.386719 1715774575.0904
MEM 824.386719 1715774575.1907
MEM 837.261719 1715774575.2910
MEM 837.261719 1715774575.3912
MEM 839.636719 1715774575.4916
MEM 877.136719 1715774575.5943
MEM 896.011719 1715774575.6947
MEM 896.011719 1715774575.7950
MEM 821.144531 1715774575.8953
MEM 821.144531 1715774575.9956
MEM 821.144531 1715774576.0959
MEM 830.144531 1715774576.1962
MEM 830.144531 1715774576.2980
MEM 839.644531 1715774576.3983
MEM 876.769531 1715774576.4986
MEM 895.894531 1715774576.5989
MEM 821.050781 1715774576.6995
MEM 821.050781 1715774576.7998
MEM 830.175781 1715774576.9001
MEM 830.175781 1715774577.0004
MEM 858.425781 1715774577.1107
MEM 895.925781 1715774577.2110
MEM 895.925781 1715774577.3112
MEM 895.925781 1715774577.4115
MEM 895.925781 1715774577.5118
MEM 824.191406 1715774577.6122
MEM 824.191406 1715774577.7125
MEM 827.941406 1715774577.8128
MEM 827.941406 1715774577.9131
MEM 827.941406 1715774578.0152
MEM 858.566406 1715774578.1171
MEM 896.066406 1715774578.2174
MEM 896.066406 1715774578.3177
MEM 896.066406 1715774578.4307
MEM 896.066406 1715774578.5310
MEM 849.320312 1715774578.6313
MEM 849.320312 1715774578.7317
MEM 849.320312 1715774578.8321
MEM 849.320312 1715774578.9324
MEM 849.320312 1715774579.0327
MEM 849.320312 1715774579.1330
MEM 849.320312 1715774579.2334
MEM 849.320312 1715774579.3337
MEM 849.320312 1715774579.4340
MEM 849.320312 1715774579.5344
MEM 849.320312 1715774579.6347
MEM 895.820312 1715774579.7351
MEM 858.453125 1715774579.8354
MEM 858.453125 1715774579.9357
MEM 858.453125 1715774580.0427
MEM 820.953125 1715774580.1430
MEM 820.953125 1715774580.2433
MEM 857.578125 1715774580.3436
MEM 858.328125 1715774580.4439
MEM 895.828125 1715774580.5442
MEM 849.187500 1715774580.6445
MEM 849.187500 1715774580.7448
MEM 849.187500 1715774580.8451
MEM 849.187500 1715774580.9454
MEM 849.187500 1715774581.0462
MEM 849.187500 1715774581.1474
MEM 849.187500 1715774581.2477
MEM 849.187500 1715774581.3480
MEM 877.187500 1715774581.4488
MEM 895.937500 1715774581.5490
MEM 895.937500 1715774581.6494
MEM 895.937500 1715774581.7496
MEM 852.312500 1715774581.8511
MEM 852.312500 1715774581.9514
MEM 852.312500 1715774582.0517
MEM 852.312500 1715774582.1520
MEM 852.312500 1715774582.2523
MEM 858.437500 1715774582.3526
MEM 893.437500 1715774582.4529
MEM 895.812500 1715774582.5532
MEM 895.812500 1715774582.6535
MEM 895.812500 1715774582.7538
MEM 824.144531 1715774582.8542
MEM 824.144531 1715774582.9545
MEM 824.144531 1715774583.0547
MEM 827.894531 1715774583.1550
MEM 827.894531 1715774583.2553
MEM 858.519531 1715774583.3556
MEM 877.144531 1715774583.4559
MEM 830.273438 1715774583.5564
MEM 830.273438 1715774583.6567
MEM 830.273438 1715774583.7570
MEM 830.273438 1715774583.8628
MEM 830.273438 1715774583.9631
MEM 858.273438 1715774584.0672
MEM 877.148438 1715774584.1675
MEM 877.148438 1715774584.2678
MEM 895.898438 1715774584.3689
MEM 895.898438 1715774584.4695
MEM 821.058594 1715774584.5698
MEM 821.058594 1715774584.6701
MEM 827.933594 1715774584.7704
MEM 827.933594 1715774584.8707
MEM 827.933594 1715774584.9710
MEM 858.433594 1715774585.0713
MEM 877.183594 1715774585.1787
MEM 895.933594 1715774585.2799
MEM 895.933594 1715774585.3802
MEM 895.933594 1715774585.4806
MEM 895.933594 1715774585.5808
MEM 895.933594 1715774585.6811
MEM 895.933594 1715774585.7827
MEM 895.933594 1715774585.8830
MEM 821.136719 1715774585.9833
MEM 821.136719 1715774586.0907
MEM 821.136719 1715774586.1910
MEM 821.136719 1715774586.2913
MEM 821.136719 1715774586.3916
MEM 877.136719 1715774586.4922
MEM 877.136719 1715774586.5925
MEM 896.011719 1715774586.6928
MEM 896.011719 1715774586.7931
MEM 896.011719 1715774586.8934
MEM 830.535156 1715774586.9939
MEM 830.535156 1715774587.0942
MEM 830.535156 1715774587.1946
MEM 830.535156 1715774587.3055
MEM 858.285156 1715774587.4058
MEM 877.160156 1715774587.5061
MEM 895.910156 1715774587.6067
MEM 895.910156 1715774587.7088
MEM 895.910156 1715774587.8098
MEM 836.699219 1715774587.9101
MEM 836.699219 1715774588.0104
MEM 845.824219 1715774588.1107
MEM 845.824219 1715774588.2110
MEM 845.824219 1715774588.3113
MEM 877.199219 1715774588.4116
MEM 895.824219 1715774588.5119
MEM 895.824219 1715774588.6122
MEM 895.824219 1715774588.7125
MEM 833.546875 1715774588.8128
MEM 833.546875 1715774588.9133
MEM 833.546875 1715774589.0137
MEM 833.546875 1715774589.1140
MEM 833.546875 1715774589.2144
MEM 833.546875 1715774589.3147
MEM 833.546875 1715774589.4150
MEM 833.546875 1715774589.5154
MEM 833.546875 1715774589.6157
MEM 833.546875 1715774589.7267
MEM 833.546875 1715774589.8270
MEM 858.546875 1715774589.9273
MEM 877.046875 1715774590.0277
MEM 839.867188 1715774590.1280
MEM 839.867188 1715774590.2285
MEM 839.867188 1715774590.3289
MEM 861.492188 1715774590.4292
MEM 895.742188 1715774590.5295
MEM 895.742188 1715774590.6298
MEM 830.238281 1715774590.7302
MEM 830.238281 1715774590.8305
MEM 830.238281 1715774590.9308
MEM 830.238281 1715774591.0427
MEM 830.238281 1715774591.1430
MEM 858.488281 1715774591.2435
MEM 877.113281 1715774591.3438
MEM 895.863281 1715774591.4441
MEM 895.863281 1715774591.5507
MEM 821.011719 1715774591.6510
MEM 821.011719 1715774591.7512
MEM 821.011719 1715774591.8515
MEM 830.261719 1715774591.9518
MEM 830.261719 1715774592.0521
MEM 858.386719 1715774592.1527
MEM 877.136719 1715774592.2530
MEM 895.886719 1715774592.3533
MEM 895.886719 1715774592.4535
MEM 830.175781 1715774592.5539
MEM 830.175781 1715774592.6542
MEM 830.175781 1715774592.7544
MEM 830.175781 1715774592.8548
MEM 839.675781 1715774592.9551
MEM 895.925781 1715774593.0554
MEM 895.925781 1715774593.1557
MEM 830.144531 1715774593.2560
MEM 830.144531 1715774593.3587
MEM 830.144531 1715774593.4590
MEM 830.144531 1715774593.5593
MEM 830.144531 1715774593.6596
MEM 830.144531 1715774593.7599
MEM 853.769531 1715774593.8602
MEM 877.144531 1715774593.9733
MEM 895.894531 1715774594.0771
MEM 895.894531 1715774594.1812
MEM 895.894531 1715774594.2815
MEM 852.335938 1715774594.3818
MEM 852.335938 1715774594.4876
MEM 852.335938 1715774594.5884
MEM 852.335938 1715774594.6902
MEM 852.335938 1715774594.7906
MEM 877.210938 1715774594.8909
MEM 895.960938 1715774594.9912
MEM 821.089844 1715774595.0915
MEM 821.089844 1715774595.1918
MEM 821.089844 1715774595.2921
MEM 821.089844 1715774595.3924
MEM 830.339844 1715774595.4927
MEM 830.339844 1715774595.5930
MEM 830.339844 1715774595.6933
MEM 877.089844 1715774595.7945
MEM 895.839844 1715774595.8951
MEM 895.839844 1715774595.9954
MEM 836.640625 1715774596.0958
MEM 836.640625 1715774596.2027
MEM 836.640625 1715774596.3030
MEM 836.640625 1715774596.4268
MEM 836.640625 1715774596.5271
MEM 836.640625 1715774596.6273
MEM 836.640625 1715774596.7277
MEM 836.640625 1715774596.8281
MEM 836.640625 1715774596.9284
MEM 858.515625 1715774597.0287
MEM 895.890625 1715774597.1434
MEM 895.890625 1715774597.2437
MEM 895.890625 1715774597.3440
MEM 895.890625 1715774597.4443
MEM 849.199219 1715774597.5447
MEM 849.199219 1715774597.6450
MEM 849.199219 1715774597.7453
MEM 849.199219 1715774597.8456
MEM 849.199219 1715774597.9459
MEM 877.074219 1715774598.0462
MEM 877.074219 1715774598.1465
MEM 877.074219 1715774598.2490
MEM 877.074219 1715774598.3493
MEM 833.480469 1715774598.4496
MEM 833.480469 1715774598.5499
MEM 833.480469 1715774598.6501
MEM 833.480469 1715774598.7505
MEM 833.480469 1715774598.8508
MEM 833.480469 1715774598.9512
MEM 833.480469 1715774599.0515
MEM 833.480469 1715774599.1518
MEM 833.480469 1715774599.2521
MEM 833.480469 1715774599.3525
MEM 833.480469 1715774599.4528
MEM 853.605469 1715774599.5531
MEM 877.105469 1715774599.6534
MEM 895.855469 1715774599.7537
MEM 895.855469 1715774599.8540
MEM 895.855469 1715774599.9543
MEM 895.855469 1715774600.0548
MEM 839.824219 1715774600.1627
MEM 839.824219 1715774600.2667
MEM 839.824219 1715774600.3707
MEM 839.824219 1715774600.4772
MEM 839.824219 1715774600.5775
MEM 839.824219 1715774600.6778
MEM 839.824219 1715774600.7781
MEM 839.824219 1715774600.8784
MEM 839.824219 1715774600.9787
MEM 839.824219 1715774601.0808
MEM 839.824219 1715774601.1811
MEM 839.824219 1715774601.2897
MEM 868.949219 1715774601.3901
MEM 877.199219 1715774601.4903
MEM 895.824219 1715774601.5907
MEM 895.824219 1715774601.6987
MEM 895.824219 1715774601.7990
MEM 895.824219 1715774601.8993
MEM 895.824219 1715774601.9997
MEM 895.824219 1715774602.0999
MEM 830.308594 1715774602.2003
MEM 830.308594 1715774602.3006
MEM 830.308594 1715774602.4008
MEM 830.308594 1715774602.5011
MEM 839.308594 1715774602.6014
MEM 876.308594 1715774602.7018
MEM 896.058594 1715774602.8021
MEM 821.218750 1715774602.9024
MEM 830.218750 1715774603.0027
MEM 830.218750 1715774603.1030
MEM 830.218750 1715774603.2033
MEM 834.968750 1715774603.3064
MEM 858.468750 1715774603.4107
MEM 877.218750 1715774603.5110
MEM 888.218750 1715774603.6113
MEM 895.968750 1715774603.7116
MEM 895.968750 1715774603.8147
MEM 895.968750 1715774603.9153
MEM 895.968750 1715774604.0159
MEM 830.500000 1715774604.1163
MEM 830.500000 1715774604.2168
MEM 830.500000 1715774604.3170
MEM 830.500000 1715774604.4173
MEM 830.500000 1715774604.5177
MEM 839.625000 1715774604.6182
MEM 894.875000 1715774604.7200
MEM 895.875000 1715774604.8203
MEM 895.875000 1715774604.9206
MEM 830.496094 1715774605.0209
MEM 830.496094 1715774605.1212
MEM 830.496094 1715774605.2215
MEM 890.246094 1715774605.3219
MEM 898.246094 1715774605.4307
MEM 898.246094 1715774605.5309
MEM 854.664062 1715774605.6312
MEM 854.664062 1715774605.7316
MEM 854.664062 1715774605.8318
MEM 854.664062 1715774605.9321
MEM 854.664062 1715774606.0325
MEM 854.664062 1715774606.1327
MEM 858.414062 1715774606.2330
MEM 877.164062 1715774606.3333
MEM 895.914062 1715774606.4337
MEM 895.914062 1715774606.5340
MEM 895.914062 1715774606.6587
MEM 895.914062 1715774606.7590
MEM 895.914062 1715774606.8593
MEM 895.914062 1715774606.9596
MEM 830.425781 1715774607.0599
MEM 830.425781 1715774607.1602
MEM 830.425781 1715774607.2605
MEM 830.425781 1715774607.3608
MEM 830.425781 1715774607.4667
MEM 839.675781 1715774607.5670
MEM 877.050781 1715774607.6673
MEM 855.941406 1715774607.7676
MEM 836.812500 1715774607.8682
MEM 836.812500 1715774607.9687
MEM 836.812500 1715774608.0690
MEM 836.812500 1715774608.1696
MEM 877.187500 1715774608.2714
MEM 895.937500 1715774608.3717
MEM 895.937500 1715774608.4719
MEM 895.937500 1715774608.5722
MEM 824.187500 1715774608.6726
MEM 830.187500 1715774608.7731
MEM 830.187500 1715774608.8734
MEM 830.187500 1715774608.9738
MEM 876.937500 1715774609.0827
MEM 895.937500 1715774609.1830
MEM 895.937500 1715774609.2915
MEM 895.937500 1715774609.3918
MEM 821.109375 1715774609.4923
MEM 821.109375 1715774609.5928
MEM 827.984375 1715774609.6933
MEM 827.984375 1715774609.7936
MEM 827.984375 1715774609.8939
MEM 827.984375 1715774609.9942
MEM 827.984375 1715774610.0946
MEM 827.984375 1715774610.1950
MEM 827.984375 1715774610.2952
MEM 827.984375 1715774610.3956
MEM 895.984375 1715774610.4959
MEM 833.375000 1715774610.5963
MEM 833.375000 1715774610.6996
MEM 833.375000 1715774610.7999
MEM 833.375000 1715774610.9002
MEM 839.625000 1715774611.0006
MEM 858.375000 1715774611.1009
MEM 892.375000 1715774611.2012
MEM 895.875000 1715774611.3015
MEM 895.875000 1715774611.4018
MEM 830.468750 1715774611.5021
MEM 831.093750 1715774611.6024
MEM 839.593750 1715774611.7027
MEM 839.593750 1715774611.8030
MEM 853.718750 1715774611.9033
MEM 877.218750 1715774612.0036
MEM 895.843750 1715774612.1039
MEM 895.843750 1715774612.2048
MEM 895.843750 1715774612.3051
MEM 830.378906 1715774612.4093
MEM 830.378906 1715774612.5096
MEM 830.378906 1715774612.6099
MEM 830.378906 1715774612.7147
MEM 830.378906 1715774612.8187
MEM 839.628906 1715774612.9190
MEM 858.503906 1715774613.0193
MEM 890.128906 1715774613.1196
MEM 836.656250 1715774613.2199
MEM 836.656250 1715774613.3202
MEM 836.656250 1715774613.4205
MEM 836.656250 1715774613.5208
MEM 836.656250 1715774613.6212
MEM 836.656250 1715774613.7215
MEM 858.406250 1715774613.8218
MEM 877.156250 1715774613.9221
MEM 895.906250 1715774614.0224
MEM 895.906250 1715774614.1267
MEM 895.906250 1715774614.2270
MEM 895.906250 1715774614.3273
MEM 895.906250 1715774614.4276
MEM 895.906250 1715774614.5279
MEM 821.128906 1715774614.6282
MEM 821.128906 1715774614.7285
MEM 858.378906 1715774614.8448
MEM 884.628906 1715774614.9451
MEM 836.671875 1715774615.0457
MEM 836.671875 1715774615.1460
MEM 836.671875 1715774615.2467
MEM 836.671875 1715774615.3486
MEM 836.671875 1715774615.4489
MEM 836.671875 1715774615.5547
MEM 836.671875 1715774615.6551
MEM 877.046875 1715774615.7554
MEM 895.921875 1715774615.8557
MEM 895.921875 1715774615.9560
MEM 895.921875 1715774616.0563
MEM 852.406250 1715774616.1566
MEM 852.406250 1715774616.2569
MEM 852.406250 1715774616.3574
MEM 852.406250 1715774616.4577
MEM 858.281250 1715774616.5580
MEM 895.781250 1715774616.6583
MEM 895.781250 1715774616.7586
MEM 895.781250 1715774616.8631
MEM 833.507812 1715774616.9634
MEM 833.507812 1715774617.0638
MEM 833.507812 1715774617.1640
MEM 833.507812 1715774617.2747
MEM 833.507812 1715774617.3750
MEM 869.132812 1715774617.4753
MEM 877.132812 1715774617.5756
MEM 895.882812 1715774617.6907
MEM 895.882812 1715774617.8004
MEM 836.753906 1715774617.9007
MEM 836.753906 1715774618.0010
MEM 836.753906 1715774618.1013
MEM 836.753906 1715774618.2016
MEM 836.753906 1715774618.3020
MEM 858.503906 1715774618.4026
MEM 877.253906 1715774618.5029
MEM 836.695312 1715774618.6032
MEM 836.695312 1715774618.7035
MEM 836.695312 1715774618.8039
MEM 836.695312 1715774618.9042
MEM 836.695312 1715774619.0045
MEM 836.695312 1715774619.1048
MEM 836.695312 1715774619.2051
MEM 836.695312 1715774619.3054
MEM 836.695312 1715774619.4057
MEM 836.695312 1715774619.5060
MEM 836.695312 1715774619.6064
MEM 895.945312 1715774619.7069
MEM 836.699219 1715774619.8073
MEM 836.699219 1715774619.9076
MEM 836.699219 1715774620.0079
MEM 839.824219 1715774620.1084
MEM 895.949219 1715774620.2087
MEM 895.949219 1715774620.3090
MEM 895.949219 1715774620.4093
MEM 895.949219 1715774620.5096
MEM 830.515625 1715774620.6099
MEM 830.515625 1715774620.7102
MEM 830.515625 1715774620.8105
MEM 830.515625 1715774620.9116
MEM 839.765625 1715774621.0121
MEM 877.265625 1715774621.1269
MEM 895.890625 1715774621.2292
MEM 895.890625 1715774621.3295
MEM 895.890625 1715774621.4308
MEM 895.890625 1715774621.5312
MEM 830.464844 1715774621.6315
MEM 830.464844 1715774621.7318
MEM 830.464844 1715774621.8321
MEM 856.839844 1715774621.9335
MEM 895.964844 1715774622.0360
MEM 895.964844 1715774622.1363
MEM 895.964844 1715774622.2366
MEM 895.964844 1715774622.3369
MEM 821.210938 1715774622.4372
