CMDLINE /usr/bin/python3 videoToText.py
MEM 843.207031 1715769477.7376
MEM 843.207031 1715769477.8378
MEM 871.207031 1715769477.9381
MEM 927.582031 1715769478.0384
MEM 927.582031 1715769478.1427
MEM 834.023438 1715769478.2430
MEM 834.023438 1715769478.3450
MEM 834.023438 1715769478.4453
MEM 834.023438 1715769478.5456
MEM 834.023438 1715769478.6459
MEM 834.023438 1715769478.7462
MEM 843.023438 1715769478.8467
MEM 843.023438 1715769478.9470
MEM 908.523438 1715769479.0500
MEM 927.398438 1715769479.1506
MEM 833.828125 1715769479.2509
MEM 833.828125 1715769479.3512
MEM 843.203125 1715769479.4515
MEM 843.203125 1715769479.5519
MEM 871.328125 1715769479.6548
MEM 890.281250 1715769479.7551
MEM 908.656250 1715769479.8554
MEM 908.656250 1715769479.9557
MEM 843.253906 1715769480.0560
MEM 843.253906 1715769480.1563
MEM 843.253906 1715769480.2566
MEM 843.253906 1715769480.3569
MEM 871.253906 1715769480.4571
MEM 904.031250 1715769480.5574
MEM 852.750000 1715769480.6580
MEM 852.750000 1715769480.7583
MEM 815.246094 1715769480.8589
MEM 815.246094 1715769480.9592
MEM 815.246094 1715769481.0596
MEM 815.246094 1715769481.1598
MEM 815.246094 1715769481.2601
MEM 871.371094 1715769481.3604
MEM 851.781250 1715769481.4610
MEM 833.792969 1715769481.5613
MEM 833.792969 1715769481.6616
MEM 843.167969 1715769481.7619
MEM 843.167969 1715769481.8622
MEM 871.292969 1715769481.9747
MEM 927.542969 1715769482.0749
MEM 927.542969 1715769482.1752
MEM 927.542969 1715769482.2755
MEM 852.734375 1715769482.3759
MEM 852.734375 1715769482.4762
MEM 815.230469 1715769482.5767
MEM 815.230469 1715769482.6770
MEM 907.355469 1715769482.7772
MEM 927.480469 1715769482.8775
MEM 927.480469 1715769482.9779
MEM 927.480469 1715769483.0827
MEM 852.718750 1715769483.1831
MEM 852.718750 1715769483.2834
MEM 852.718750 1715769483.3836
MEM 815.214844 1715769483.4841
MEM 871.339844 1715769483.5936
MEM 927.464844 1715769483.6939
MEM 927.464844 1715769483.7942
MEM 833.753906 1715769483.9027
MEM 833.753906 1715769484.0103
MEM 833.753906 1715769484.1106
MEM 833.753906 1715769484.2110
MEM 833.753906 1715769484.3113
MEM 890.128906 1715769484.4116
MEM 946.128906 1715769484.5119
MEM 946.128906 1715769484.6206
MEM 946.128906 1715769484.7209
MEM 852.570312 1715769484.8212
MEM 852.570312 1715769484.9215
MEM 852.570312 1715769485.0218
MEM 815.066406 1715769485.1221
MEM 871.191406 1715769485.2229
MEM 927.566406 1715769485.3232
MEM 927.566406 1715769485.4235
MEM 927.566406 1715769485.5238
MEM 852.746094 1715769485.6242
MEM 852.746094 1715769485.7245
MEM 852.746094 1715769485.8248
MEM 852.746094 1715769485.9251
MEM 815.242188 1715769486.0254
MEM 815.242188 1715769486.1256
MEM 926.492188 1715769486.2263
MEM 927.492188 1715769486.3266
MEM 927.492188 1715769486.4547
MEM 852.707031 1715769486.5550
MEM 852.707031 1715769486.6597
MEM 852.707031 1715769486.7601
MEM 815.203125 1715769486.8604
MEM 815.203125 1715769486.9607
MEM 908.703125 1715769487.0748
MEM 908.703125 1715769487.1752
MEM 908.703125 1715769487.2801
MEM 908.703125 1715769487.3804
MEM 908.703125 1715769487.4808
MEM 908.703125 1715769487.5811
MEM 815.117188 1715769487.6814
MEM 815.117188 1715769487.7818
MEM 871.242188 1715769487.8820
MEM 927.617188 1715769487.9823
MEM 927.617188 1715769488.0827
MEM 833.652344 1715769488.1830
MEM 833.652344 1715769488.2867
MEM 833.652344 1715769488.3947
MEM 833.652344 1715769488.4950
MEM 843.152344 1715769488.5953
MEM 843.152344 1715769488.6956
MEM 889.902344 1715769488.7971
MEM 927.402344 1715769488.8974
MEM 833.816406 1715769488.9977
MEM 833.816406 1715769489.0981
MEM 833.816406 1715769489.1988
MEM 833.816406 1715769489.2991
MEM 843.066406 1715769489.3999
MEM 843.066406 1715769489.5003
MEM 843.066406 1715769489.6009
MEM 843.066406 1715769489.7012
MEM 843.066406 1715769489.8015
MEM 889.941406 1715769489.9020
MEM 908.816406 1715769490.0028
MEM 833.972656 1715769490.1031
MEM 843.097656 1715769490.2034
MEM 843.097656 1715769490.3038
MEM 869.722656 1715769490.4045
MEM 908.722656 1715769490.5048
MEM 908.722656 1715769490.6051
MEM 908.722656 1715769490.7054
MEM 908.722656 1715769490.8060
MEM 833.898438 1715769490.9063
MEM 843.023438 1715769491.0066
MEM 843.023438 1715769491.1069
MEM 843.023438 1715769491.2072
MEM 871.148438 1715769491.3075
MEM 927.523438 1715769491.4078
MEM 871.410156 1715769491.5081
MEM 871.410156 1715769491.6085
MEM 871.410156 1715769491.7088
MEM 871.410156 1715769491.8094
MEM 815.175781 1715769491.9097
MEM 815.175781 1715769492.0100
MEM 871.300781 1715769492.1103
MEM 917.550781 1715769492.2106
MEM 889.683594 1715769492.3109
MEM 852.691406 1715769492.4112
MEM 852.691406 1715769492.5118
MEM 815.187500 1715769492.6122
MEM 815.187500 1715769492.7125
MEM 871.312500 1715769492.8128
MEM 908.812500 1715769492.9132
MEM 843.007812 1715769493.0135
MEM 843.757812 1715769493.1138
MEM 843.757812 1715769493.2142
MEM 843.757812 1715769493.3146
MEM 843.757812 1715769493.4149
MEM 908.882812 1715769493.5152
MEM 908.882812 1715769493.6155
MEM 908.882812 1715769493.7158
MEM 908.882812 1715769493.8178
MEM 836.785156 1715769493.9182
MEM 836.785156 1715769494.0185
MEM 836.785156 1715769494.1188
MEM 836.785156 1715769494.2191
MEM 927.535156 1715769494.3195
MEM 927.535156 1715769494.4198
MEM 927.535156 1715769494.5200
MEM 843.015625 1715769494.6203
MEM 843.015625 1715769494.7206
MEM 843.015625 1715769494.8210
MEM 843.015625 1715769494.9213
MEM 846.265625 1715769495.0216
MEM 927.515625 1715769495.1224
MEM 927.515625 1715769495.2228
MEM 833.769531 1715769495.3231
MEM 843.144531 1715769495.4234
MEM 843.144531 1715769495.5237
MEM 871.394531 1715769495.6240
MEM 927.519531 1715769495.7243
MEM 927.519531 1715769495.8246
MEM 866.515625 1715769495.9249
MEM 852.710938 1715769496.0252
MEM 852.710938 1715769496.1255
MEM 815.281250 1715769496.2258
MEM 815.281250 1715769496.3262
MEM 871.281250 1715769496.4265
MEM 927.531250 1715769496.5267
MEM 927.531250 1715769496.6270
MEM 927.531250 1715769496.7273
MEM 880.558594 1715769496.8333
MEM 852.753906 1715769496.9341
MEM 852.753906 1715769497.0344
MEM 844.550781 1715769497.1347
MEM 815.250000 1715769497.2350
MEM 815.250000 1715769497.3353
MEM 815.250000 1715769497.4357
MEM 815.250000 1715769497.5365
MEM 815.250000 1715769497.6369
MEM 815.250000 1715769497.7372
MEM 912.500000 1715769497.8376
MEM 833.789062 1715769497.9379
MEM 833.789062 1715769498.0383
MEM 840.664062 1715769498.1386
MEM 843.039062 1715769498.2389
MEM 843.039062 1715769498.3393
MEM 927.539062 1715769498.4507
MEM 927.539062 1715769498.5511
MEM 833.605469 1715769498.6587
MEM 833.605469 1715769498.7590
MEM 847.730469 1715769498.8593
MEM 847.730469 1715769498.9596
MEM 889.980469 1715769499.0600
MEM 927.480469 1715769499.1604
MEM 927.480469 1715769499.2606
MEM 927.480469 1715769499.3827
MEM 836.886719 1715769499.4829
MEM 836.886719 1715769499.5832
MEM 836.886719 1715769499.6835
MEM 836.886719 1715769499.7839
MEM 845.636719 1715769499.8852
MEM 908.761719 1715769499.9855
MEM 908.761719 1715769500.0859
MEM 908.761719 1715769500.1862
MEM 908.761719 1715769500.2868
MEM 815.148438 1715769500.3872
MEM 815.148438 1715769500.4875
MEM 918.148438 1715769500.5880
MEM 946.148438 1715769500.6907
MEM 852.640625 1715769500.7926
MEM 852.640625 1715769500.8928
MEM 861.765625 1715769500.9931
MEM 815.132812 1715769501.0934
MEM 815.132812 1715769501.1938
MEM 946.132812 1715769501.2942
MEM 946.132812 1715769501.3994
MEM 840.054688 1715769501.4997
MEM 840.804688 1715769501.6000
MEM 840.804688 1715769501.7005
MEM 840.804688 1715769501.8009
MEM 926.429688 1715769501.9019
MEM 927.554688 1715769502.0022
MEM 846.460938 1715769502.1027
MEM 846.460938 1715769502.2030
MEM 846.460938 1715769502.3033
MEM 846.460938 1715769502.4037
MEM 846.460938 1715769502.5040
MEM 846.460938 1715769502.6043
MEM 907.835938 1715769502.7046
MEM 946.210938 1715769502.8050
MEM 852.679688 1715769502.9056
MEM 852.679688 1715769503.0059
MEM 815.175781 1715769503.1062
MEM 853.550781 1715769503.2066
MEM 908.800781 1715769503.3069
MEM 946.300781 1715769503.4072
MEM 834.042969 1715769503.5075
MEM 834.042969 1715769503.6080
MEM 843.042969 1715769503.7083
MEM 843.042969 1715769503.8086
MEM 890.042969 1715769503.9089
MEM 946.167969 1715769504.0093
MEM 946.167969 1715769504.1107
MEM 840.164062 1715769504.2112
MEM 840.164062 1715769504.3115
MEM 840.164062 1715769504.4119
MEM 840.164062 1715769504.5122
MEM 840.164062 1715769504.6125
MEM 849.289062 1715769504.7267
MEM 849.289062 1715769504.8271
MEM 849.289062 1715769504.9274
MEM 849.664062 1715769505.0277
MEM 849.664062 1715769505.1280
MEM 849.664062 1715769505.2284
MEM 927.789062 1715769505.3287
MEM 871.738281 1715769505.4290
MEM 871.738281 1715769505.5293
MEM 815.484375 1715769505.6296
MEM 815.484375 1715769505.7300
MEM 925.859375 1715769505.8303
MEM 927.859375 1715769505.9306
MEM 843.644531 1715769506.0311
MEM 843.644531 1715769506.1316
MEM 843.644531 1715769506.2319
MEM 843.644531 1715769506.3322
MEM 871.519531 1715769506.4325
MEM 927.769531 1715769506.5330
MEM 927.769531 1715769506.6333
MEM 927.769531 1715769506.7339
MEM 927.769531 1715769506.8342
MEM 849.773438 1715769506.9345
MEM 849.773438 1715769507.0349
MEM 849.773438 1715769507.1352
MEM 849.773438 1715769507.2356
MEM 909.148438 1715769507.3361
MEM 909.148438 1715769507.4364
MEM 909.148438 1715769507.5367
MEM 909.148438 1715769507.6370
MEM 909.148438 1715769507.7373
MEM 909.148438 1715769507.8376
MEM 833.921875 1715769507.9379
MEM 839.796875 1715769508.0383
MEM 843.421875 1715769508.1386
MEM 843.421875 1715769508.2389
MEM 927.796875 1715769508.3392
MEM 927.796875 1715769508.4395
MEM 927.796875 1715769508.5398
MEM 852.964844 1715769508.6401
MEM 852.964844 1715769508.7404
MEM 815.460938 1715769508.8407
MEM 815.460938 1715769508.9411
MEM 871.585938 1715769509.0414
MEM 909.085938 1715769509.1417
MEM 843.441406 1715769509.2420
MEM 843.441406 1715769509.3423
MEM 843.441406 1715769509.4426
MEM 843.441406 1715769509.5429
MEM 843.441406 1715769509.6432
MEM 843.441406 1715769509.7467
MEM 843.441406 1715769509.8470
MEM 927.941406 1715769509.9479
MEM 927.941406 1715769510.0484
MEM 829.437500 1715769510.1488
MEM 843.562500 1715769510.2492
MEM 843.562500 1715769510.3496
MEM 843.562500 1715769510.4498
MEM 909.062500 1715769510.5521
MEM 927.687500 1715769510.6527
MEM 852.800781 1715769510.7530
MEM 852.800781 1715769510.8536
MEM 815.515625 1715769510.9540
MEM 815.515625 1715769511.0543
MEM 927.765625 1715769511.1548
MEM 927.765625 1715769511.2551
MEM 852.105469 1715769511.3554
MEM 833.996094 1715769511.4590
MEM 833.996094 1715769511.5593
MEM 833.996094 1715769511.6597
MEM 843.371094 1715769511.7640
MEM 843.371094 1715769511.8643
MEM 843.371094 1715769511.9647
MEM 890.371094 1715769512.0649
MEM 927.871094 1715769512.1652
MEM 927.871094 1715769512.2655
MEM 927.871094 1715769512.3673
MEM 927.871094 1715769512.4676
MEM 849.902344 1715769512.5679
MEM 849.902344 1715769512.6682
MEM 849.902344 1715769512.7685
MEM 849.902344 1715769512.8689
MEM 871.527344 1715769512.9743
MEM 909.152344 1715769513.0749
MEM 843.316406 1715769513.1752
MEM 843.316406 1715769513.2755
MEM 843.316406 1715769513.3759
MEM 843.316406 1715769513.4763
MEM 843.316406 1715769513.5766
MEM 843.316406 1715769513.6769
MEM 843.316406 1715769513.7871
MEM 843.316406 1715769513.8875
MEM 843.316406 1715769513.9878
MEM 927.941406 1715769514.0883
MEM 843.710938 1715769514.1886
MEM 843.710938 1715769514.2889
MEM 843.710938 1715769514.3892
MEM 843.710938 1715769514.4896
MEM 927.835938 1715769514.5900
MEM 927.835938 1715769514.6947
MEM 927.835938 1715769514.7950
MEM 843.718750 1715769514.8953
MEM 843.718750 1715769514.9956
MEM 843.718750 1715769515.0959
MEM 815.558594 1715769515.1961
MEM 815.558594 1715769515.2965
MEM 887.183594 1715769515.3968
MEM 927.808594 1715769515.4971
MEM 833.968750 1715769515.5975
MEM 833.968750 1715769515.6978
MEM 843.468750 1715769515.8067
MEM 843.468750 1715769515.9070
MEM 910.343750 1715769516.0074
MEM 927.718750 1715769516.1079
MEM 927.718750 1715769516.2082
MEM 927.718750 1715769516.3085
MEM 834.164062 1715769516.4088
MEM 834.164062 1715769516.5091
MEM 843.289062 1715769516.6094
MEM 843.289062 1715769516.7097
MEM 844.164062 1715769516.8102
MEM 909.164062 1715769516.9105
MEM 905.351562 1715769517.0108
MEM 834.296875 1715769517.1111
MEM 834.296875 1715769517.2114
MEM 834.296875 1715769517.3117
MEM 885.671875 1715769517.4119
MEM 927.921875 1715769517.5159
MEM 927.921875 1715769517.6161
MEM 927.921875 1715769517.7164
MEM 833.937500 1715769517.8169
MEM 834.687500 1715769517.9174
MEM 834.687500 1715769518.0178
MEM 834.687500 1715769518.1180
MEM 927.812500 1715769518.2183
MEM 927.812500 1715769518.3186
MEM 840.406250 1715769518.4189
MEM 843.656250 1715769518.5194
MEM 843.656250 1715769518.6197
MEM 843.656250 1715769518.7200
MEM 861.156250 1715769518.8209
MEM 908.906250 1715769518.9212
MEM 908.906250 1715769519.0215
MEM 824.878906 1715769519.1220
MEM 829.628906 1715769519.2223
MEM 834.128906 1715769519.3226
MEM 843.378906 1715769519.4229
MEM 843.378906 1715769519.5232
MEM 927.753906 1715769519.6237
MEM 927.753906 1715769519.7239
MEM 927.753906 1715769519.8242
MEM 843.621094 1715769519.9245
MEM 843.621094 1715769520.0248
MEM 843.621094 1715769520.1251
MEM 843.621094 1715769520.2255
MEM 843.621094 1715769520.3258
MEM 909.121094 1715769520.4308
MEM 909.121094 1715769520.5312
MEM 834.027344 1715769520.6315
MEM 834.027344 1715769520.7318
MEM 843.402344 1715769520.8347
MEM 843.402344 1715769520.9350
MEM 843.402344 1715769521.0353
MEM 843.402344 1715769521.1357
MEM 843.402344 1715769521.2380
MEM 843.402344 1715769521.3384
MEM 868.152344 1715769521.4387
MEM 927.902344 1715769521.5391
MEM 834.910156 1715769521.6394
MEM 815.406250 1715769521.7397
MEM 815.406250 1715769521.8400
MEM 886.156250 1715769521.9403
MEM 927.906250 1715769522.0406
MEM 927.906250 1715769522.1409
MEM 849.976562 1715769522.2412
MEM 849.976562 1715769522.3415
MEM 849.976562 1715769522.4418
MEM 849.976562 1715769522.5422
MEM 815.441406 1715769522.6443
MEM 815.441406 1715769522.7445
MEM 815.441406 1715769522.8449
MEM 890.316406 1715769522.9451
MEM 927.816406 1715769523.0460
MEM 837.199219 1715769523.1464
MEM 837.199219 1715769523.2466
MEM 837.199219 1715769523.3469
MEM 837.199219 1715769523.4473
MEM 890.199219 1715769523.5477
MEM 909.199219 1715769523.6480
MEM 909.199219 1715769523.7485
MEM 909.199219 1715769523.8488
MEM 837.464844 1715769523.9491
MEM 837.464844 1715769524.0494
MEM 837.464844 1715769524.1497
MEM 837.464844 1715769524.2500
MEM 871.714844 1715769524.3503
MEM 927.839844 1715769524.4506
MEM 927.839844 1715769524.5510
MEM 927.839844 1715769524.6513
MEM 827.933594 1715769524.7516
MEM 833.933594 1715769524.8519
MEM 833.933594 1715769524.9522
MEM 833.933594 1715769525.0533
MEM 833.933594 1715769525.1536
MEM 843.433594 1715769525.2539
MEM 843.433594 1715769525.3542
MEM 904.308594 1715769525.4546
MEM 927.683594 1715769525.5549
MEM 927.683594 1715769525.6551
MEM 927.683594 1715769525.7554
MEM 852.925781 1715769525.8557
MEM 852.925781 1715769525.9560
MEM 815.578125 1715769526.0563
MEM 815.578125 1715769526.1566
MEM 889.578125 1715769526.2570
MEM 927.828125 1715769526.3573
MEM 834.015625 1715769526.4576
MEM 834.015625 1715769526.5579
MEM 843.390625 1715769526.6582
MEM 843.390625 1715769526.7586
MEM 843.390625 1715769526.8589
MEM 890.390625 1715769526.9591
MEM 909.015625 1715769527.0594
MEM 927.765625 1715769527.1597
MEM 927.765625 1715769527.2600
MEM 927.765625 1715769527.3603
MEM 825.035156 1715769527.4606
MEM 833.910156 1715769527.5609
MEM 843.410156 1715769527.6613
MEM 843.410156 1715769527.7617
MEM 871.535156 1715769527.8620
MEM 909.035156 1715769527.9667
MEM 927.910156 1715769528.0669
MEM 927.910156 1715769528.1672
MEM 927.910156 1715769528.2675
MEM 927.910156 1715769528.3678
MEM 927.910156 1715769528.4682
MEM 815.585938 1715769528.5685
MEM 815.585938 1715769528.6688
MEM 909.085938 1715769528.7746
MEM 909.085938 1715769528.8749
MEM 909.085938 1715769528.9827
MEM 909.085938 1715769529.0830
MEM 846.632812 1715769529.1833
MEM 852.757812 1715769529.2836
MEM 852.757812 1715769529.3839
MEM 815.472656 1715769529.4843
MEM 815.472656 1715769529.5846
MEM 815.472656 1715769529.6849
MEM 815.472656 1715769529.7858
MEM 815.472656 1715769529.8861
MEM 871.472656 1715769529.9864
MEM 909.097656 1715769530.0868
MEM 927.847656 1715769530.1871
MEM 927.847656 1715769530.2875
MEM 837.253906 1715769530.3878
MEM 837.253906 1715769530.4881
MEM 837.253906 1715769530.5884
MEM 837.253906 1715769530.6888
MEM 870.003906 1715769530.7892
MEM 946.628906 1715769530.8895
MEM 946.628906 1715769530.9898
MEM 946.628906 1715769531.0920
MEM 853.062500 1715769531.1923
MEM 853.062500 1715769531.2926
MEM 853.062500 1715769531.3929
MEM 815.558594 1715769531.4947
MEM 815.558594 1715769531.5951
MEM 918.558594 1715769531.6955
MEM 927.933594 1715769531.7958
MEM 927.933594 1715769531.8961
MEM 834.000000 1715769531.9963
MEM 834.000000 1715769532.0975
MEM 834.000000 1715769532.1979
MEM 834.000000 1715769532.2983
MEM 834.000000 1715769532.3986
MEM 890.375000 1715769532.4989
MEM 927.875000 1715769532.5992
MEM 853.066406 1715769532.6996
MEM 853.066406 1715769532.7999
MEM 815.562500 1715769532.9002
MEM 815.562500 1715769533.0006
MEM 871.687500 1715769533.1009
MEM 946.687500 1715769533.2012
MEM 946.687500 1715769533.3027
MEM 946.687500 1715769533.4030
MEM 946.687500 1715769533.5033
MEM 853.089844 1715769533.6036
MEM 853.089844 1715769533.7039
MEM 853.089844 1715769533.8198
MEM 815.605469 1715769533.9201
MEM 823.230469 1715769534.0205
MEM 927.855469 1715769534.1208
MEM 927.855469 1715769534.2211
MEM 927.855469 1715769534.3224
MEM 927.855469 1715769534.4228
MEM 843.429688 1715769534.5231
MEM 843.429688 1715769534.6234
MEM 843.429688 1715769534.7237
MEM 843.429688 1715769534.8240
MEM 843.429688 1715769534.9250
MEM 927.804688 1715769535.0253
MEM 927.804688 1715769535.1256
MEM 927.804688 1715769535.2260
MEM 849.914062 1715769535.3270
MEM 849.914062 1715769535.4273
MEM 849.914062 1715769535.5277
MEM 849.914062 1715769535.6279
MEM 849.914062 1715769535.7283
MEM 871.539062 1715769535.8286
MEM 927.914062 1715769535.9307
MEM 927.914062 1715769536.0310
MEM 927.914062 1715769536.1313
MEM 846.855469 1715769536.2347
MEM 846.855469 1715769536.3350
MEM 846.855469 1715769536.4359
MEM 846.855469 1715769536.5361
MEM 888.855469 1715769536.6364
MEM 927.855469 1715769536.7367
MEM 927.855469 1715769536.8370
MEM 927.855469 1715769536.9373
MEM 853.023438 1715769537.0376
MEM 853.023438 1715769537.1379
MEM 815.519531 1715769537.2387
MEM 815.519531 1715769537.3391
MEM 927.894531 1715769537.4410
MEM 927.894531 1715769537.5413
MEM 927.894531 1715769537.6416
MEM 840.269531 1715769537.7419
MEM 840.269531 1715769537.8422
MEM 840.269531 1715769537.9426
MEM 843.394531 1715769538.0548
MEM 843.394531 1715769538.1557
MEM 843.394531 1715769538.2611
MEM 843.394531 1715769538.3614
MEM 869.019531 1715769538.4819
MEM 927.769531 1715769538.5822
MEM 849.867188 1715769538.6826
MEM 849.867188 1715769538.7829
MEM 849.867188 1715769538.8832
MEM 870.867188 1715769538.9835
MEM 909.117188 1715769539.0841
MEM 909.117188 1715769539.1846
MEM 837.121094 1715769539.2867
MEM 837.121094 1715769539.3884
MEM 837.121094 1715769539.4907
MEM 837.121094 1715769539.5910
MEM 837.121094 1715769539.6913
MEM 837.121094 1715769539.7916
MEM 871.496094 1715769539.8919
MEM 908.996094 1715769539.9923
MEM 908.996094 1715769540.0926
MEM 843.562500 1715769540.1928
MEM 843.562500 1715769540.2931
MEM 843.562500 1715769540.3934
MEM 843.562500 1715769540.4937
MEM 843.562500 1715769540.5940
MEM 843.562500 1715769540.6943
MEM 843.562500 1715769540.7947
MEM 871.437500 1715769540.8953
MEM 946.437500 1715769540.9955
MEM 946.437500 1715769541.0961
MEM 843.500000 1715769541.1966
MEM 843.500000 1715769541.3027
MEM 843.500000 1715769541.4079
MEM 843.500000 1715769541.5083
MEM 843.500000 1715769541.6107
MEM 843.500000 1715769541.7110
MEM 894.875000 1715769541.8115
MEM 909.000000 1715769541.9119
MEM 831.093750 1715769542.0122
MEM 843.343750 1715769542.1125
MEM 843.343750 1715769542.2128
MEM 871.343750 1715769542.3131
MEM 927.968750 1715769542.4140
MEM 927.968750 1715769542.5144
MEM 843.777344 1715769542.6147
MEM 843.777344 1715769542.7150
MEM 843.777344 1715769542.8153
MEM 852.902344 1715769542.9156
MEM 890.277344 1715769543.0159
MEM 927.777344 1715769543.1162
MEM 927.777344 1715769543.2174
MEM 871.761719 1715769543.3177
MEM 871.761719 1715769543.4180
MEM 815.507812 1715769543.5183
MEM 815.507812 1715769543.6187
MEM 890.257812 1715769543.7201
MEM 909.132812 1715769543.8204
MEM 833.976562 1715769543.9208
MEM 833.976562 1715769544.0211
MEM 843.476562 1715769544.1227
MEM 843.476562 1715769544.2231
MEM 890.351562 1715769544.3239
MEM 927.976562 1715769544.4242
MEM 927.976562 1715769544.5267
MEM 927.976562 1715769544.6270
MEM 834.976562 1715769544.7273
MEM 834.976562 1715769544.8276
MEM 834.976562 1715769544.9279
MEM 879.351562 1715769545.0283
MEM 927.726562 1715769545.1286
MEM 927.726562 1715769545.2289
MEM 927.726562 1715769545.3292
MEM 927.726562 1715769545.4387
MEM 829.453125 1715769545.5390
MEM 833.953125 1715769545.6393
MEM 843.453125 1715769545.7397
MEM 843.453125 1715769545.8401
MEM 843.453125 1715769545.9404
MEM 843.453125 1715769546.0407
MEM 843.453125 1715769546.1466
MEM 868.078125 1715769546.2627
MEM 927.703125 1715769546.3630
MEM 837.265625 1715769546.4633
MEM 837.265625 1715769546.5636
MEM 837.265625 1715769546.6639
MEM 869.015625 1715769546.7642
MEM 927.765625 1715769546.8645
MEM 834.296875 1715769546.9648
MEM 834.296875 1715769547.0651
MEM 843.296875 1715769547.1660
MEM 843.296875 1715769547.2663
MEM 888.796875 1715769547.3666
MEM 909.171875 1715769547.4670
MEM 843.722656 1715769547.5673
MEM 843.722656 1715769547.6676
MEM 843.722656 1715769547.7679
MEM 843.722656 1715769547.8682
MEM 890.347656 1715769547.9685
MEM 908.972656 1715769548.0688
MEM 908.972656 1715769548.1690
MEM 834.148438 1715769548.2693
MEM 834.148438 1715769548.3697
MEM 834.148438 1715769548.4701
MEM 843.398438 1715769548.5703
MEM 843.398438 1715769548.6707
MEM 927.773438 1715769548.7710
MEM 927.773438 1715769548.8716
MEM 843.375000 1715769548.9719
MEM 843.375000 1715769549.0725
MEM 843.375000 1715769549.1728
MEM 843.375000 1715769549.2731
MEM 927.875000 1715769549.3734
MEM 927.875000 1715769549.4737
MEM 927.875000 1715769549.5741
MEM 853.054688 1715769549.6744
MEM 853.054688 1715769549.7746
MEM 853.054688 1715769549.8749
MEM 853.054688 1715769549.9752
MEM 815.566406 1715769550.0756
MEM 871.566406 1715769550.1761
MEM 909.066406 1715769550.2764
MEM 909.066406 1715769550.3767
MEM 843.414062 1715769550.4770
MEM 843.414062 1715769550.5773
MEM 843.414062 1715769550.6829
MEM 843.414062 1715769550.7832
MEM 843.414062 1715769550.8835
MEM 843.414062 1715769550.9838
MEM 898.914062 1715769551.0841
MEM 927.789062 1715769551.1979
MEM 927.789062 1715769551.2982
MEM 853.000000 1715769551.3985
MEM 853.000000 1715769551.5067
MEM 853.000000 1715769551.6070
MEM 853.000000 1715769551.7076
MEM 815.500000 1715769551.8101
MEM 815.500000 1715769551.9104
MEM 890.250000 1715769552.0115
MEM 927.750000 1715769552.1121
MEM 927.750000 1715769552.2124
MEM 927.750000 1715769552.3126
MEM 927.750000 1715769552.4131
MEM 852.929688 1715769552.5134
MEM 852.929688 1715769552.6137
MEM 815.425781 1715769552.7140
MEM 815.425781 1715769552.8144
MEM 892.425781 1715769552.9147
MEM 927.800781 1715769553.0150
MEM 927.800781 1715769553.1155
MEM 834.269531 1715769553.2159
MEM 834.269531 1715769553.3168
MEM 834.269531 1715769553.4171
MEM 834.269531 1715769553.5208
MEM 843.394531 1715769553.6211
MEM 843.394531 1715769553.7215
MEM 843.394531 1715769553.8226
MEM 843.394531 1715769553.9229
MEM 843.394531 1715769554.0268
MEM 843.394531 1715769554.1275
MEM 871.644531 1715769554.2285
MEM 946.519531 1715769554.3290
MEM 853.011719 1715769554.4293
MEM 853.011719 1715769554.5296
MEM 815.507812 1715769554.6443
MEM 815.507812 1715769554.7446
MEM 927.882812 1715769554.8461
MEM 927.882812 1715769554.9465
MEM 843.632812 1715769555.0468
MEM 843.632812 1715769555.1471
MEM 843.632812 1715769555.2474
MEM 843.632812 1715769555.3477
MEM 848.257812 1715769555.4482
MEM 927.882812 1715769555.5485
MEM 927.882812 1715769555.6488
MEM 927.882812 1715769555.7490
MEM 927.882812 1715769555.8494
MEM 853.125000 1715769555.9497
MEM 853.125000 1715769556.0501
MEM 815.621094 1715769556.1504
MEM 867.246094 1715769556.2587
MEM 946.496094 1715769556.3589
MEM 946.496094 1715769556.4626
MEM 852.980469 1715769556.5629
MEM 815.476562 1715769556.6632
MEM 815.476562 1715769556.7635
MEM 836.476562 1715769556.8638
MEM 909.101562 1715769556.9641
MEM 909.101562 1715769557.0645
MEM 829.480469 1715769557.1648
MEM 834.105469 1715769557.2651
MEM 843.480469 1715769557.3654
MEM 843.480469 1715769557.4658
MEM 908.980469 1715769557.5661
MEM 946.605469 1715769557.6665
MEM 946.605469 1715769557.7667
MEM 946.605469 1715769557.8670
MEM 853.019531 1715769557.9674
MEM 853.019531 1715769558.0677
MEM 815.597656 1715769558.1680
MEM 815.597656 1715769558.2683
MEM 900.097656 1715769558.3686
MEM 927.847656 1715769558.4787
MEM 927.847656 1715769558.5790
MEM 871.792969 1715769558.6794
MEM 871.792969 1715769558.7797
MEM 815.566406 1715769558.8800
MEM 825.066406 1715769558.9805
MEM 909.066406 1715769559.0858
MEM 909.066406 1715769559.1861
MEM 834.078125 1715769559.2864
MEM 843.453125 1715769559.3868
MEM 843.453125 1715769559.4871
MEM 870.453125 1715769559.5947
MEM 927.828125 1715769559.6950
MEM 927.828125 1715769559.7953
MEM 834.253906 1715769559.8956
MEM 834.253906 1715769559.9959
MEM 834.253906 1715769560.0962
MEM 843.503906 1715769560.1965
MEM 843.503906 1715769560.2968
MEM 867.003906 1715769560.3971
MEM 927.753906 1715769560.4974
MEM 927.753906 1715769560.5977
